Source,Target,ASD_mean,TC_mean,Difference
AAL_011,AAL_066,0.011083024138043452,0.011006782654090495,7.624148395295703e-05
AAL_004,AAL_077,0.010331090645164125,0.01025488381054502,7.620683461910527e-05
AAL_075,AAL_036,0.010700077220447298,0.010623880976316502,7.619624413079604e-05
AAL_028,AAL_067,0.010720604763995124,0.010644409331786573,7.619543220855132e-05
AAL_054,AAL_063,0.010853292633437065,0.010777123244687286,7.616938874977983e-05
AAL_087,AAL_063,0.010642517027723739,0.010718667593139868,-7.615056541612937e-05
AAL_087,AAL_076,0.010951294076159341,0.011027438790253167,-7.614471409382595e-05
AAL_042,AAL_057,0.011420693441540895,0.01149683069465474,-7.613725311384455e-05
AAL_069,AAL_078,0.011217455509015255,0.011293587790196647,-7.6132281181392e-05
AAL_073,AAL_003,0.01030801246380513,0.01038412467597362,-7.611221216849082e-05
AAL_050,AAL_068,0.011612384950216765,0.011688453015910632,-7.606806569386733e-05
AAL_033,AAL_037,0.010792319845949482,0.01071627255732531,7.60472886241724e-05
AAL_063,AAL_056,0.011078879852086687,0.011002849577175032,7.603027491165544e-05
AAL_081,AAL_073,0.011509471395825092,0.01158548417101353,-7.601277518843805e-05
AAL_027,AAL_018,0.010500554866993275,0.01057655710227806,-7.600223528478507e-05
AAL_052,AAL_083,0.01051879190425906,0.010442814128773828,7.597777548523123e-05
AAL_054,AAL_041,0.01100063768740839,0.010924673079982142,7.596460742624773e-05
AAL_061,AAL_015,0.011292563643879615,0.011216622828124622,7.59408157549931e-05
AAL_031,AAL_045,0.010840554411212603,0.010916490380469683,-7.593596925708004e-05
AAL_071,AAL_045,0.01081211846242221,0.010888051974215076,-7.593351179286528e-05
AAL_030,AAL_003,0.01047081571733022,0.010546729786705143,-7.591406937492405e-05
AAL_072,AAL_085,0.011572350011581285,0.011648224867769418,-7.587485618813263e-05
AAL_032,AAL_017,0.010685054489817375,0.010760928938632125,-7.587444881474933e-05
AAL_054,AAL_011,0.011000364780043945,0.010924518404172608,7.584637587133673e-05
AAL_028,AAL_065,0.011365215132872645,0.011289378681287132,7.583645158551304e-05
AAL_062,AAL_064,0.012313585435876098,0.01223781602526495,7.576941061114735e-05
AAL_003,AAL_073,0.010512295202949109,0.010588060218665204,-7.57650157160953e-05
AAL_053,AAL_057,0.011582597622520521,0.011506914669559996,7.568295296052525e-05
AAL_090,AAL_077,0.010332219010123458,0.010407884445771686,-7.566543564822836e-05
AAL_044,AAL_035,0.01133745489244023,0.011413120158552828,-7.566526611259804e-05
AAL_070,AAL_034,0.011138131991267586,0.01121378018204169,-7.564819077410419e-05
AAL_054,AAL_040,0.011079609839834718,0.011003977485075039,7.563235475967905e-05
AAL_024,AAL_084,0.011220451418517364,0.011296083203172566,-7.563178465520154e-05
AAL_047,AAL_058,0.010656456146628046,0.010580847781641459,7.56083649865874e-05
AAL_058,AAL_011,0.010606876102825388,0.01053130037148966,7.557573133572769e-05
AAL_064,AAL_007,0.010499921195511507,0.010424385875666851,7.553531984465581e-05
AAL_067,AAL_030,0.010360851981398514,0.010436384379401545,-7.553239800303126e-05
AAL_015,AAL_010,0.011488087533009995,0.011412571942336655,7.551559067334006e-05
AAL_043,AAL_039,0.011193127592261404,0.011117612152700093,7.551543956131092e-05
AAL_027,AAL_002,0.010562232812930249,0.010637661315057029,-7.542850212678004e-05
AAL_045,AAL_058,0.010744936656779967,0.010669541776309683,7.539488047028468e-05
AAL_001,AAL_068,0.010377127472231658,0.010452517273630162,-7.538980139850347e-05
AAL_059,AAL_058,0.011793120117444131,0.01171773155832261,7.53885591215208e-05
AAL_029,AAL_057,0.011011931024348507,0.011087309596852097,-7.537857250359062e-05
AAL_040,AAL_084,0.01169910009464838,0.011623723903860407,7.537619078797249e-05
AAL_052,AAL_076,0.010434303583943436,0.010358935166566307,7.536841737712865e-05
AAL_029,AAL_028,0.010101190459731424,0.01017655886099593,-7.536840126450527e-05
AAL_085,AAL_063,0.010635137589823486,0.010710487682973184,-7.53500931496981e-05
AAL_067,AAL_051,0.011361215398925492,0.011436544104523163,-7.532870559767008e-05
AAL_012,AAL_080,0.010900628428635562,0.010975872217296222,-7.524378866066023e-05
AAL_028,AAL_001,0.010470165809393566,0.010545408085136496,-7.52422757429299e-05
AAL_060,AAL_082,0.011240492089309244,0.011165267154666833,7.522493464241081e-05
AAL_009,AAL_002,0.010929099821413938,0.010853931823139895,7.516799827404254e-05
AAL_032,AAL_084,0.011406315436873298,0.011481481541881786,-7.516610500848779e-05
AAL_070,AAL_017,0.011158210830364982,0.01108304533192301,7.516549844197203e-05
AAL_054,AAL_029,0.01089693333269057,0.010821807792146804,7.512554054376654e-05
AAL_019,AAL_088,0.010668665449270327,0.010593541035839997,7.512441343032923e-05
AAL_008,AAL_007,0.012630315746268274,0.012555193890893726,7.512185537454814e-05
AAL_072,AAL_039,0.012289939529827645,0.012214832916097812,7.510661372983271e-05
AAL_033,AAL_044,0.010736062402367337,0.010811147589707937,-7.50851873406004e-05
AAL_005,AAL_033,0.011016738646799046,0.011091822550329321,-7.5083903530275e-05
AAL_015,AAL_031,0.011328336705143252,0.011403396448337707,-7.505974319445448e-05
AAL_002,AAL_078,0.010590532014512608,0.010665588233407318,-7.505621889471008e-05
AAL_018,AAL_036,0.01069948268839373,0.010774531979437353,-7.504929104362214e-05
AAL_049,AAL_067,0.011877684857951015,0.011952729546753851,-7.504468880283575e-05
AAL_006,AAL_022,0.011691022200637266,0.011766005635594316,-7.498343495705023e-05
AAL_051,AAL_054,0.0115816284241712,0.01150665805437059,7.497036980060913e-05
AAL_064,AAL_078,0.010528828881076004,0.010603784160600703,-7.495527952469834e-05
AAL_041,AAL_039,0.011792722635735303,0.011867643504983587,-7.492086924828362e-05
AAL_027,AAL_088,0.011573908538119787,0.011499005684134533,7.4902853985254e-05
AAL_070,AAL_039,0.010932299429869168,0.010857457623218485,7.484180665068285e-05
AAL_089,AAL_076,0.01119160362216843,0.01126644315276637,-7.483953059794074e-05
AAL_067,AAL_052,0.011070536889342798,0.011145355168351022,-7.481827900822358e-05
AAL_025,AAL_011,0.01083663760079469,0.010911445563229231,-7.480796243454144e-05
AAL_032,AAL_062,0.01043612527477945,0.010510898024195033,-7.47727494155824e-05
AAL_044,AAL_082,0.01132745959628851,0.011252696214534952,7.476338175355784e-05
AAL_064,AAL_011,0.010728602170243733,0.010653842501712052,7.47596685316803e-05
AAL_087,AAL_018,0.010654031933866378,0.010728781146203022,-7.474921233664375e-05
AAL_040,AAL_016,0.011300519234142624,0.011375256989696629,-7.473775555400484e-05
AAL_087,AAL_017,0.01065594774002257,0.01073063218564017,-7.468444561760032e-05
AAL_047,AAL_071,0.01035841732707798,0.010433037478763323,-7.462015168534404e-05
AAL_028,AAL_029,0.010038187572111687,0.010112789424861927,-7.460185275024074e-05
AAL_009,AAL_005,0.013078412383349024,0.013153003158958319,-7.459077560929492e-05
AAL_011,AAL_089,0.011350211567985706,0.011275628854338053,7.458271364765325e-05
AAL_050,AAL_028,0.010707681274248494,0.010782222968362105,-7.454169411361122e-05
AAL_079,AAL_018,0.012828801724757267,0.012903336458666153,-7.453473390888615e-05
AAL_050,AAL_083,0.010869029123320157,0.010794526072353051,7.45030509671056e-05
AAL_045,AAL_050,0.01288384173073384,0.012958342144751075,-7.450041401723534e-05
AAL_085,AAL_012,0.010733888392997349,0.010808355486940214,-7.446709394286558e-05
AAL_055,AAL_079,0.010455922092287203,0.010530365076350514,-7.444298406331096e-05
AAL_021,AAL_035,0.011469309646079047,0.011394894136481043,7.441550959800397e-05
AAL_054,AAL_030,0.010987780799165878,0.010913407467028343,7.437333213753533e-05
AAL_017,AAL_075,0.01136320819441452,0.011437577479715383,-7.436928530086227e-05
AAL_087,AAL_024,0.011774429498224432,0.011700105430470507,7.432406775392461e-05
AAL_053,AAL_080,0.011290476806700612,0.011216164414052189,7.431239264842245e-05
AAL_076,AAL_084,0.011324107368341368,0.01124981909333994,7.428827500142836e-05
AAL_073,AAL_087,0.01021310794326421,0.010287358668209897,-7.425072494568648e-05
AAL_016,AAL_043,0.010439957390563229,0.010365713905385942,7.424348517728711e-05
AAL_081,AAL_034,0.010938572878431942,0.011012750093087961,-7.417721465601858e-05
AAL_038,AAL_013,0.010544953869783089,0.010619128841638714,-7.417497185562526e-05
AAL_072,AAL_019,0.011786094974153317,0.011711922360967762,7.417261318555524e-05
AAL_068,AAL_060,0.0112655585209847,0.011339709881425053,-7.415136044035264e-05
AAL_011,AAL_025,0.01072061288321757,0.01079475075450192,-7.413787128435038e-05
AAL_020,AAL_019,0.011895018000888009,0.011969145667038987,-7.412766615097835e-05
AAL_030,AAL_029,0.012559874321564905,0.012485782151334635,7.409217023027041e-05
AAL_022,AAL_081,0.010913211818481995,0.010839128688846717,7.40831296352773e-05
AAL_008,AAL_047,0.010934241740908632,0.010860166725039333,7.407501586929877e-05
AAL_050,AAL_037,0.010979071048558013,0.010905008580507919,7.406246805009495e-05
AAL_090,AAL_011,0.010468642907933546,0.01054269474961104,-7.405184167749365e-05
AAL_034,AAL_080,0.010557187967893913,0.01048314688778101,7.404108011290281e-05
AAL_030,AAL_050,0.011013769226260165,0.010939743101744734,7.402612451543056e-05
AAL_067,AAL_074,0.010460695351322746,0.010534599303237854,-7.390395191510767e-05
AAL_019,AAL_017,0.010929382513635434,0.010855536126802045,7.384638683338891e-05
AAL_076,AAL_052,0.010769609612627672,0.010695794412390174,7.38152002374981e-05
AAL_046,AAL_038,0.011403597449549498,0.01132979398829026,7.380346125923816e-05
AAL_006,AAL_010,0.01268161764034094,0.012755418247161964,-7.380060682102459e-05
AAL_065,AAL_021,0.010890836037424767,0.010964619499578073,-7.378346215330608e-05
AAL_003,AAL_061,0.011272189159614917,0.011345960493326632,-7.377133371171476e-05
AAL_087,AAL_077,0.010824052688594047,0.010897821790675076,-7.376910208102896e-05
AAL_040,AAL_056,0.012093673691026166,0.01216735770791843,-7.368401689226457e-05
AAL_009,AAL_027,0.01186471882984679,0.011938396526995132,-7.367769714834195e-05
AAL_056,AAL_045,0.011672589848311538,0.011598976904401561,7.36129439099769e-05
AAL_071,AAL_064,0.0108263937330558,0.010899997903288298,-7.360417023249792e-05
AAL_089,AAL_078,0.011140264972694155,0.011213864782182661,-7.359980948850632e-05
AAL_087,AAL_044,0.01085672952218825,0.010930314077706846,-7.35845555185962e-05
AAL_057,AAL_013,0.010999166388781024,0.010925614150245639,7.355223853538519e-05
AAL_070,AAL_014,0.010736325745765343,0.010809861685128572,-7.353593936322914e-05
AAL_075,AAL_026,0.010611928265111951,0.01053839878273883,7.352948237312161e-05
AAL_002,AAL_007,0.010809398777623717,0.010735871704762095,7.352707286162156e-05
AAL_043,AAL_065,0.01078619099715645,0.01085968708929146,-7.349609213500898e-05
AAL_074,AAL_049,0.010689922530824939,0.010616429455153108,7.349307567183078e-05
AAL_071,AAL_073,0.011807567553403668,0.011880985870217863,-7.341831681419511e-05
AAL_035,AAL_051,0.011555757811372606,0.011629171759611177,-7.34139482385706e-05
AAL_011,AAL_065,0.011617766569854103,0.011544381899218406,7.338467063569727e-05
AAL_080,AAL_004,0.010245067893296607,0.010318442920301452,-7.337502700484506e-05
AAL_054,AAL_017,0.01093253205355225,0.010859181998163535,7.335005538871425e-05
AAL_028,AAL_004,0.011183003178582741,0.011256338381404912,-7.333520282217128e-05
AAL_001,AAL_063,0.011230659312926806,0.01130398829691759,-7.332898399078393e-05
AAL_008,AAL_010,0.012834516417585377,0.012761216626846908,7.329979073846839e-05
AAL_053,AAL_084,0.01132605537875659,0.011252793183009471,7.326219574711919e-05
AAL_080,AAL_037,0.01081905246545107,0.010892293090116297,-7.324062466522799e-05
AAL_010,AAL_089,0.011499917279913003,0.011426692916353051,7.322436355995145e-05
AAL_028,AAL_083,0.01119731172409832,0.011270517668231545,-7.320594413322626e-05
AAL_024,AAL_045,0.010845530336388411,0.01077232902254863,7.320131383978072e-05
AAL_028,AAL_011,0.010557276656469092,0.010630471534823662,-7.319487835457002e-05
AAL_062,AAL_003,0.010690615114429567,0.010763787590521885,-7.317247609231817e-05
AAL_033,AAL_007,0.011033558312596546,0.011106686211345952,-7.312789874940571e-05
AAL_062,AAL_047,0.010600398051846996,0.010527280182404347,7.31178694426491e-05
AAL_033,AAL_032,0.01091360369633533,0.010986709773133766,-7.310607679843553e-05
AAL_020,AAL_084,0.011139521821059732,0.011212589914815746,-7.306809375601415e-05
AAL_074,AAL_061,0.010848169778195074,0.010775110737487636,7.305904070743774e-05
AAL_057,AAL_063,0.012122936140841398,0.012049891662416476,7.304447842492248e-05
AAL_011,AAL_015,0.01204546452420326,0.011972448897199063,7.301562700419602e-05
AAL_026,AAL_072,0.011298683625208134,0.01122569157822848,7.29920469796537e-05
AAL_084,AAL_029,0.011633136785294637,0.011560152638380049,7.298414691458803e-05
AAL_080,AAL_031,0.010570762446150184,0.010643703102714223,-7.294065656403975e-05
AAL_036,AAL_084,0.011664622335925572,0.011591689097267523,7.29332386580489e-05
AAL_053,AAL_082,0.011352328689068429,0.011279418865778015,7.290982329041448e-05
AAL_045,AAL_081,0.010738602948860608,0.010665709437067544,7.289351179306375e-05
AAL_018,AAL_057,0.012188694501518566,0.01211581971015661,7.287479136195568e-05
AAL_068,AAL_066,0.012013553279555507,0.011940688079699098,7.286519985640928e-05
AAL_077,AAL_070,0.010586214665737417,0.010659064674662154,-7.285000892473699e-05
AAL_004,AAL_048,0.0103672829687468,0.01029445176190759,7.283120683920959e-05
AAL_016,AAL_071,0.01065485348375753,0.010727668615524882,-7.281513176735262e-05
AAL_062,AAL_079,0.010771190719758598,0.010698437223918089,7.275349584050933e-05
AAL_023,AAL_066,0.011326229914179088,0.011253478012461373,7.275190171771549e-05
AAL_005,AAL_034,0.011294227827770205,0.011366962374328975,-7.273454655877011e-05
AAL_089,AAL_004,0.011778251397319965,0.011705536566323442,7.27148309965231e-05
AAL_076,AAL_067,0.010849455490899391,0.010776752280186926,7.270321071246519e-05
AAL_003,AAL_081,0.010280641422678646,0.010353343272419928,-7.270184974128222e-05
AAL_050,AAL_049,0.013260994375181885,0.0133336736836815,-7.267930849961385e-05
AAL_056,AAL_028,0.010695486494666364,0.010768165349701498,-7.267885503513434e-05
AAL_005,AAL_003,0.012174898605300194,0.012247573649025437,-7.267504372524339e-05
AAL_026,AAL_011,0.010151913210463066,0.010224574989646155,-7.266177918308948e-05
AAL_013,AAL_011,0.013313658137479398,0.013241110602971489,7.254753450790935e-05
AAL_061,AAL_082,0.011219612742638867,0.011147094164829396,7.251857780947099e-05
AAL_006,AAL_076,0.010996885360895187,0.010924410428528307,7.247493236687934e-05
AAL_024,AAL_002,0.010645406340591164,0.01071787933372978,-7.247299313861526e-05
AAL_031,AAL_040,0.010806985008410918,0.010734523408503154,7.246159990776345e-05
AAL_040,AAL_078,0.011767485023786625,0.011695041300419247,7.244372336737831e-05
AAL_018,AAL_087,0.010878912897573577,0.010951299566969682,-7.238666939610519e-05
AAL_040,AAL_004,0.011173630712362818,0.011246014028214492,-7.238331585167346e-05
AAL_080,AAL_029,0.011484512806527762,0.011556885468660306,-7.237266213254434e-05
AAL_064,AAL_006,0.01015215962090426,0.010079832507237312,7.232711366694788e-05
AAL_026,AAL_040,0.011250683060711902,0.011178397982573095,7.228507813880625e-05
AAL_069,AAL_015,0.01124836323567881,0.011176081552232613,7.228168344619763e-05
AAL_005,AAL_062,0.01137090509590239,0.01144318573324763,-7.228063734524004e-05
AAL_041,AAL_036,0.010828733891965104,0.010900992285414014,-7.225839344890926e-05
AAL_043,AAL_083,0.011025884859343497,0.010953638644856644,7.22462144868534e-05
AAL_005,AAL_045,0.011130342363483377,0.011202577298169692,-7.223493468631534e-05
AAL_059,AAL_040,0.011028291287426,0.01110051383516259,-7.222254773658898e-05
AAL_060,AAL_051,0.011716412362427665,0.011644193315624303,7.221904680336164e-05
AAL_023,AAL_034,0.011267330529343368,0.011195111980490738,7.221854885263064e-05
AAL_010,AAL_045,0.011059455135757597,0.011131611962342825,-7.215682658522765e-05
AAL_090,AAL_010,0.010679332228998343,0.01075147958033286,-7.214735133451687e-05
AAL_083,AAL_058,0.011808727173389405,0.011880872583955008,-7.214541056560324e-05
AAL_041,AAL_031,0.01087092498365121,0.010943064352881081,-7.213936922987121e-05
AAL_079,AAL_006,0.011045138817280531,0.011117246706805957,-7.210788952542561e-05
AAL_068,AAL_067,0.01235255534744734,0.01228045942793339,7.209591951394881e-05
AAL_058,AAL_050,0.010831615957232494,0.010759526010944737,7.208994628775736e-05
AAL_083,AAL_002,0.011623312084354524,0.011695366992936388,-7.205490858186447e-05
AAL_060,AAL_033,0.011567823644568268,0.011639860897757131,-7.203725318886273e-05
AAL_043,AAL_036,0.011181338954892041,0.011253369888914726,-7.203093402268455e-05
AAL_048,AAL_036,0.011067783838122064,0.011139801354436365,-7.201751631430095e-05
AAL_063,AAL_008,0.011140007028181074,0.011067992605490809,7.201442269026519e-05
AAL_027,AAL_015,0.011945435761386512,0.01201741750497676,-7.198174359024888e-05
AAL_019,AAL_024,0.010922203423519038,0.010994137260166202,-7.193383664716446e-05
AAL_033,AAL_054,0.010558408629308399,0.010630311384316414,-7.190275500801487e-05
AAL_032,AAL_070,0.010615552510891078,0.010687446637684594,-7.189412679351609e-05
AAL_086,AAL_001,0.010927032555939041,0.010998903013414545,-7.187045747550358e-05
AAL_008,AAL_044,0.011013013754501684,0.01094116859840548,7.184515609620287e-05
AAL_049,AAL_068,0.01156402712998291,0.011635841355744574,-7.181422576166448e-05
AAL_057,AAL_008,0.010794586243314875,0.01086639545432687,-7.180921101199514e-05
AAL_030,AAL_058,0.011116188652335834,0.0111879958787346,-7.180722639876617e-05
AAL_068,AAL_076,0.010580790127651432,0.0105090422310841,7.1747896567333e-05
AAL_018,AAL_068,0.010453966866112035,0.010525663813146261,-7.169694703422665e-05
AAL_045,AAL_034,0.01095017934870771,0.011021865390832756,-7.168604212504613e-05
AAL_024,AAL_021,0.011486112681400573,0.011414429256068566,7.168342533200693e-05
AAL_044,AAL_054,0.012063402776073059,0.012135084912587631,-7.168213651457221e-05
AAL_077,AAL_037,0.011383733574826365,0.011312089148659268,7.164442616709732e-05
AAL_029,AAL_039,0.010653223084190335,0.010724841843523252,-7.161875933291671e-05
AAL_002,AAL_085,0.010528745044134239,0.01045713014207392,7.161490206031816e-05
AAL_080,AAL_089,0.01022026432542783,0.010291868199134436,-7.160387370660527e-05
AAL_078,AAL_068,0.011669642980505004,0.01159806244731615,7.158053318885409e-05
AAL_061,AAL_080,0.011235721668021547,0.011164181301874056,7.154036614749094e-05
AAL_077,AAL_025,0.010432598057688557,0.010361071382522138,7.152667516641814e-05
AAL_038,AAL_078,0.011740302651101707,0.011668785604609006,7.151704649270042e-05
AAL_052,AAL_043,0.011932170774755824,0.012003662804183237,-7.149202942741302e-05
AAL_063,AAL_010,0.011121222196130926,0.011049789404288564,7.143279184236226e-05
AAL_025,AAL_067,0.011137216260386074,0.011065832586501432,7.138367388464205e-05
AAL_018,AAL_023,0.010464864492448222,0.010536247152585545,-7.138266013732332e-05
AAL_029,AAL_074,0.011325341042401826,0.011396685458035682,-7.134441563385642e-05
AAL_065,AAL_066,0.012126608584553767,0.012055289393138354,7.131919141541328e-05
AAL_067,AAL_085,0.0108840884322412,0.0108127733854295,7.131504681169923e-05
AAL_055,AAL_015,0.010714507223958643,0.010785817150165218,-7.130992620657528e-05
AAL_009,AAL_023,0.011682074556811752,0.01161076625573354,7.13083010782118e-05
AAL_061,AAL_026,0.01044149056642165,0.010512795592785326,-7.13050263636758e-05
AAL_063,AAL_020,0.011818472815390963,0.01174719791360218,7.127490178878391e-05
AAL_083,AAL_060,0.011504570905787822,0.011575812344478614,-7.124143869079169e-05
AAL_035,AAL_042,0.011571809108185971,0.011643046536309548,-7.123742812357656e-05
AAL_069,AAL_034,0.011522966588282177,0.011594193594682748,-7.122700640057114e-05
AAL_046,AAL_083,0.0110744734824054,0.011003280599271097,7.119288313430297e-05
AAL_035,AAL_058,0.011159506099075716,0.011230656555934668,-7.115045685895244e-05
AAL_007,AAL_033,0.011192657349981431,0.011263804503302863,-7.114715332143251e-05
AAL_028,AAL_076,0.01074339399058531,0.01067224933902176,7.114465156355006e-05
AAL_014,AAL_085,0.010818556386929674,0.010889693479938779,-7.113709300910452e-05
AAL_007,AAL_019,0.011815338029374933,0.011886436286527968,-7.109825715303532e-05
AAL_045,AAL_036,0.01124683828650313,0.01131793272175431,-7.109443525117956e-05
AAL_027,AAL_041,0.010970309933918154,0.011041393519723533,-7.108358580537946e-05
AAL_031,AAL_050,0.010522699335781045,0.010593768932553881,-7.1069596772836e-05
AAL_032,AAL_037,0.010956733756197186,0.010885693779950106,7.103997624707988e-05
AAL_064,AAL_033,0.011515013163145155,0.011443975406973889,7.103775617126572e-05
AAL_067,AAL_077,0.010694568115087528,0.010765591832732888,-7.102371764535972e-05
AAL_046,AAL_025,0.011444951944912855,0.011373935858938594,7.101608597426083e-05
AAL_042,AAL_074,0.012136472733372934,0.012207482449211198,-7.100971583826401e-05
AAL_028,AAL_031,0.011095805022005852,0.011024820916447095,7.098410555875755e-05
AAL_034,AAL_040,0.010190910369189631,0.010119930878004276,7.097949118535507e-05
AAL_052,AAL_011,0.010684993104117677,0.010614014780680388,7.097832343728842e-05
AAL_045,AAL_057,0.010699745753190966,0.010628769451535073,7.097630165589335e-05
AAL_012,AAL_011,0.011904577726625606,0.011833607350885128,7.097037574047872e-05
AAL_065,AAL_053,0.010340634379217513,0.010411572545563465,-7.09381663459522e-05
AAL_086,AAL_050,0.011048561204861626,0.01097763438360123,7.092682126039543e-05
AAL_017,AAL_048,0.010569160877782693,0.010640065285097576,-7.090440731488332e-05
AAL_025,AAL_040,0.011394541495694565,0.011323645105469907,7.089639022465725e-05
AAL_071,AAL_050,0.010725703673500918,0.010796596596558248,-7.089292305732971e-05
AAL_015,AAL_007,0.011700885561414255,0.011630005767065153,7.087979434910151e-05
AAL_050,AAL_015,0.010618744740405908,0.010547890029755183,7.085471065072443e-05
AAL_022,AAL_075,0.0109062303438719,0.010835454600491092,7.077574338080865e-05
AAL_047,AAL_031,0.010375920545835143,0.01044666695942358,-7.07464135884378e-05
AAL_081,AAL_072,0.010367692404418673,0.010438437964166365,-7.074555974769144e-05
AAL_040,AAL_082,0.011248394825026138,0.011177664421609702,7.073040341643543e-05
AAL_066,AAL_041,0.010305868330387732,0.010376598519589705,-7.073018920197328e-05
AAL_030,AAL_024,0.010448304902459694,0.010518993669311994,-7.068876685229972e-05
AAL_068,AAL_063,0.01030452749851104,0.010375208156668666,-7.068065815762567e-05
AAL_090,AAL_049,0.01095724929498238,0.010886584843044394,7.06644519379851e-05
AAL_085,AAL_087,0.011529011048901921,0.011599674065211422,-7.066301630950095e-05
AAL_055,AAL_006,0.010508845460752392,0.01057948919692569,-7.064373617329811e-05
AAL_017,AAL_066,0.010202757652021117,0.010273381619351377,-7.062396733025986e-05
AAL_021,AAL_034,0.010901365144592192,0.010830750820636009,7.061432395618315e-05
AAL_051,AAL_028,0.010778666071944002,0.010708056614449983,7.060945749401935e-05
AAL_065,AAL_011,0.011537518893551623,0.011466945553887126,7.057333966449704e-05
AAL_060,AAL_075,0.010830687480365746,0.010901258123701175,-7.057064333542903e-05
AAL_052,AAL_088,0.01065848538906783,0.010587915290544554,7.057009852327704e-05
AAL_080,AAL_073,0.011479012934793519,0.011549572079042643,-7.055914424912435e-05
AAL_070,AAL_085,0.011034315748490457,0.010963759160884852,7.05565876056042e-05
AAL_020,AAL_022,0.010221839878453404,0.010292392857280322,-7.055297882691859e-05
AAL_047,AAL_068,0.010618817393516755,0.01068935665087058,-7.053925735382542e-05
AAL_078,AAL_048,0.01189699093811214,0.011826473128780834,7.051780933130594e-05
AAL_035,AAL_007,0.011542360513256146,0.011612844140391343,-7.04836271351976e-05
AAL_074,AAL_013,0.010925462843579615,0.010854990686065802,7.0472157513813e-05
AAL_011,AAL_013,0.013152555075004442,0.013082148181390082,7.040689361435988e-05
AAL_068,AAL_048,0.0114521000884537,0.011381697249379258,7.040283907444253e-05
AAL_079,AAL_089,0.010911744422255417,0.010982144506135147,-7.040008387972953e-05
AAL_089,AAL_059,0.011646369299015556,0.011575981066388913,7.0388232626643e-05
AAL_029,AAL_081,0.011882948137931207,0.011953335313158798,-7.0387175227591e-05
AAL_090,AAL_021,0.010543484630811418,0.010613834129521629,-7.034949871021108e-05
AAL_023,AAL_036,0.011537937387728538,0.011467592291552435,7.034509617610298e-05
AAL_038,AAL_057,0.010793896117367042,0.010864234009466456,-7.033789209941362e-05
AAL_046,AAL_003,0.011315312767878938,0.011385604249262632,-7.029148138369343e-05
AAL_033,AAL_055,0.010653445628495553,0.010583167724662619,7.027790383293438e-05
AAL_089,AAL_005,0.011780783687280411,0.011710541366735848,7.024232054456299e-05
AAL_003,AAL_063,0.010406383882380195,0.010476601781513053,-7.02178991328576e-05
AAL_030,AAL_065,0.010417696492523592,0.010487897573478022,-7.020108095442956e-05
AAL_084,AAL_057,0.010613580694040045,0.01068376652924136,-7.018583520131474e-05
AAL_019,AAL_008,0.010896713542552967,0.010966861592813697,-7.014805026073039e-05
AAL_036,AAL_040,0.012177718833136635,0.012107587377852749,7.01314552838863e-05
AAL_066,AAL_062,0.01197942928212066,0.012049527928954171,-7.009864683351144e-05
AAL_080,AAL_002,0.010801793770609885,0.01087188296639372,-7.00891957838342e-05
AAL_044,AAL_039,0.011370944543781444,0.011300864213472117,7.008033030932691e-05
AAL_077,AAL_061,0.010855547888761656,0.010785491013941042,7.005687482061415e-05
AAL_062,AAL_089,0.0106497455177367,0.010579703680745721,7.004183699097812e-05
AAL_069,AAL_056,0.011309901853370616,0.011239883785711476,7.001806765914026e-05
AAL_045,AAL_019,0.010477311226626875,0.010547325419488527,-7.001419286165218e-05
AAL_032,AAL_080,0.011000691216566369,0.010930682537111248,7.000867945512051e-05
AAL_086,AAL_006,0.011176680373903522,0.011246677723807968,-6.999734990444616e-05
AAL_016,AAL_006,0.011572845246340347,0.011642838892972943,-6.999364663259552e-05
AAL_087,AAL_057,0.01097806359633294,0.0110480528990403,-6.998930270736038e-05
AAL_044,AAL_024,0.0112670499445377,0.011197069971810648,6.997997272705121e-05
AAL_076,AAL_051,0.010732480499925267,0.010662501162523519,6.997933740174843e-05
AAL_041,AAL_090,0.010913168171691334,0.010983113271112625,-6.994509942129072e-05
AAL_054,AAL_085,0.011000321684484808,0.01093038851418359,6.993317030121703e-05
AAL_021,AAL_054,0.010910565964877605,0.010980445507997023,-6.987954311941762e-05
AAL_049,AAL_030,0.010855643476685908,0.010785774327814579,6.986914887132864e-05
AAL_075,AAL_066,0.010556327115394112,0.010486459093764609,6.986802162950272e-05
AAL_039,AAL_063,0.010346774047670456,0.010416634415482025,-6.986036781156911e-05
AAL_078,AAL_062,0.01134903613740626,0.011279180846997437,6.98552904088226e-05
AAL_049,AAL_031,0.010677768102584358,0.01074761205882056,-6.984395623620132e-05
AAL_045,AAL_030,0.01069314818845218,0.010623306636848757,6.98415516034237e-05
AAL_040,AAL_006,0.011489133306771006,0.011558956887212491,-6.982358044148491e-05
AAL_042,AAL_026,0.011470687289077502,0.011540432592331623,-6.9745303254121e-05
AAL_012,AAL_056,0.010618921130513534,0.010549211271439977,6.970985907355648e-05
AAL_059,AAL_070,0.011847591680339258,0.011777897557202108,6.969412313715014e-05
AAL_016,AAL_029,0.010855035344934743,0.01078534197690839,6.969336802635333e-05
AAL_080,AAL_052,0.01034860510745237,0.01041829339448113,-6.968828702876018e-05
AAL_079,AAL_040,0.011444935063696187,0.011375294316550787,6.964074714540039e-05
AAL_085,AAL_054,0.010713555324727144,0.010783146634679426,-6.959130995228165e-05
